Country,Year,Crop,Area,Production,Yield,Rainfall_mm,Temperature_C,Pesticide_Use
Canada,1990,Maize,68602,537.0,6.07,537.0,9.48,29568.0
Canada,1990,Maize,68602,537.0,6.07,537.0,6.07,29568.0
Canada,1990,Maize,68602,537.0,6.07,537.0,5.57,29568.0
Canada,1990,Maize,68602,537.0,6.07,537.0,7.41,29568.0
Canada,1990,Maize,68602,537.0,6.07,537.0,7.82,29568.0
Canada,1990,Maize,68602,537.0,5.57,537.0,8.2,29568.0
Canada,1990,Maize,68602,537.0,5.57,537.0,9.48,29568.0
Canada,1990,Maize,68602,537.0,5.57,537.0,6.07,29568.0
Canada,1990,Maize,68602,537.0,5.57,537.0,5.57,29568.0
Canada,1990,Maize,68602,537.0,5.57,537.0,7.41,29568.0
Canada,1990,Maize,68602,537.0,5.57,537.0,7.82,29568.0
Canada,1990,Maize,68602,537.0,7.41,537.0,8.2,29568.0
Canada,1990,Maize,68602,537.0,7.41,537.0,9.48,29568.0
Canada,1990,Maize,68602,537.0,7.41,537.0,6.07,29568.0
Canada,1990,Maize,68602,537.0,7.41,537.0,5.57,29568.0
Canada,1990,Maize,68602,537.0,7.41,537.0,7.41,29568.0
Canada,1990,Maize,68602,537.0,7.41,537.0,7.82,29568.0
Canada,1990,Maize,68602,537.0,7.82,537.0,8.2,29568.0
Canada,1990,Maize,68602,537.0,7.82,537.0,9.48,29568.0
Canada,1990,Maize,68602,537.0,7.82,537.0,6.07,29568.0
Canada,1990,Maize,68602,537.0,7.82,537.0,5.57,29568.0
Canada,1990,Maize,68602,537.0,7.82,537.0,7.41,29568.0
Canada,1990,Maize,68602,537.0,7.82,537.0,7.82,29568.0
Canada,1991,Maize,67098,537.0,8.13,537.0,8.13,29477.5
Canada,1991,Maize,67098,537.0,8.13,537.0,9.72,29477.5
Canada,1991,Maize,67098,537.0,8.13,537.0,5.82,29477.5
Canada,1991,Maize,67098,537.0,8.13,537.0,5.46,29477.5
Canada,1991,Maize,67098,537.0,8.13,537.0,7.55,29477.5
Canada,1991,Maize,67098,537.0,8.13,537.0,7.89,29477.5
Canada,1991,Maize,67098,537.0,9.72,537.0,8.13,29477.5
Canada,1991,Maize,67098,537.0,9.72,537.0,9.72,29477.5
Canada,1991,Maize,67098,537.0,9.72,537.0,5.82,29477.5
Canada,1991,Maize,67098,537.0,9.72,537.0,5.46,29477.5
Canada,1991,Maize,67098,537.0,9.72,537.0,7.55,29477.5
Canada,1991,Maize,67098,537.0,9.72,537.0,7.89,29477.5
Canada,1991,Maize,67098,537.0,5.82,537.0,8.13,29477.5
Canada,1991,Maize,67098,537.0,5.82,537.0,9.72,29477.5
Canada,1991,Maize,67098,537.0,5.82,537.0,5.82,29477.5
Canada,1991,Maize,67098,537.0,5.82,537.0,5.46,29477.5
Canada,1991,Maize,67098,537.0,5.82,537.0,7.55,29477.5
Canada,1991,Maize,67098,537.0,5.82,537.0,7.89,29477.5
Canada,1991,Maize,67098,537.0,5.46,537.0,8.13,29477.5
Canada,1991,Maize,67098,537.0,5.46,537.0,9.72,29477.5
Canada,1991,Maize,67098,537.0,5.46,537.0,5.82,29477.5
Canada,1991,Maize,67098,537.0,5.46,537.0,5.46,29477.5
Canada,1991,Maize,67098,537.0,5.46,537.0,7.55,29477.5
Canada,1991,Maize,67098,537.0,5.46,537.0,7.89,29477.5
Canada,1991,Maize,67098,537.0,7.55,537.0,8.13,29477.5
Canada,1991,Maize,67098,537.0,7.55,537.0,9.72,29477.5
Canada,1991,Maize,67098,537.0,7.55,537.0,5.82,29477.5
Canada,1991,Maize,67098,537.0,7.55,537.0,5.46,29477.5
Canada,1991,Maize,67098,537.0,7.55,537.0,7.55,29477.5
Canada,1991,Maize,67098,537.0,7.55,537.0,7.89,29477.5
Canada,1991,Maize,67098,537.0,7.89,537.0,8.13,29477.5
Canada,1991,Maize,67098,537.0,7.89,537.0,9.72,29477.5
Canada,1991,Maize,67098,537.0,7.89,537.0,5.82,29477.5
Canada,1991,Maize,67098,537.0,7.89,537.0,5.46,29477.5
Canada,1991,Maize,67098,537.0,7.89,537.0,7.55,29477.5
Canada,1991,Maize,67098,537.0,7.89,537.0,7.89,29477.5
Canada,1992,Maize,56927,537.0,6.25,537.0,6.25,29387.0
Canada,1992,Maize,56927,537.0,6.25,537.0,8.05,29387.0
Canada,1992,Maize,56927,537.0,6.25,537.0,4.41,29387.0
Canada,1992,Maize,56927,537.0,6.25,537.0,3.69,29387.0
Canada,1992,Maize,56927,537.0,6.25,537.0,5.79,29387.0
Canada,1992,Maize,56927,537.0,6.25,537.0,8.77,29387.0
Canada,1992,Maize,56927,537.0,8.05,537.0,6.25,29387.0
Canada,1992,Maize,56927,537.0,8.05,537.0,8.05,29387.0
Canada,1992,Maize,56927,537.0,8.05,537.0,4.41,29387.0
Canada,1992,Maize,56927,537.0,8.05,537.0,3.69,29387.0
Canada,1992,Maize,56927,537.0,8.05,537.0,5.79,29387.0
Canada,1992,Maize,56927,537.0,8.05,537.0,8.77,29387.0
Canada,1992,Maize,56927,537.0,4.41,537.0,6.25,29387.0
Canada,1992,Maize,56927,537.0,4.41,537.0,8.05,29387.0
Canada,1992,Maize,56927,537.0,4.41,537.0,4.41,29387.0
Canada,1992,Maize,56927,537.0,4.41,537.0,3.69,29387.0
Canada,1992,Maize,56927,537.0,4.41,537.0,5.79,29387.0
Canada,1992,Maize,56927,537.0,4.41,537.0,8.77,29387.0
Canada,1992,Maize,56927,537.0,3.69,537.0,6.25,29387.0
Canada,1992,Maize,56927,537.0,3.69,537.0,8.05,29387.0
Canada,1992,Maize,56927,537.0,3.69,537.0,4.41,29387.0
Canada,1992,Maize,56927,537.0,3.69,537.0,3.69,29387.0
Canada,1992,Maize,56927,537.0,3.69,537.0,5.79,29387.0
Canada,1992,Maize,56927,537.0,3.69,537.0,8.77,29387.0
Canada,1992,Maize,56927,537.0,5.79,537.0,6.25,29387.0
Canada,1992,Maize,56927,537.0,5.79,537.0,8.05,29387.0
Canada,1992,Maize,56927,537.0,5.79,537.0,4.41,29387.0
Canada,1992,Maize,56927,537.0,5.79,537.0,3.69,29387.0
Canada,1992,Maize,56927,537.0,5.79,537.0,5.79,29387.0
Canada,1992,Maize,56927,537.0,5.79,537.0,8.77,29387.0
Canada,1992,Maize,56927,537.0,8.77,537.0,6.25,29387.0
Canada,1992,Maize,56927,537.0,8.77,537.0,8.05,29387.0
Canada,1992,Maize,56927,537.0,8.77,537.0,4.41,29387.0
Canada,1992,Maize,56927,537.0,8.77,537.0,3.69,29387.0
Canada,1992,Maize,56927,537.0,8.77,537.0,5.79,29387.0
Canada,1992,Maize,56927,537.0,8.77,537.0,8.77,29387.0
Canada,1993,Maize,64241,537.0,6.48,537.0,6.48,29296.5
Canada,1993,Maize,64241,537.0,6.48,537.0,8.11,29296.5
Canada,1993,Maize,64241,537.0,6.48,537.0,4.52,29296.5
Canada,1993,Maize,64241,537.0,6.48,537.0,3.96,29296.5
Canada,1993,Maize,64241,537.0,6.48,537.0,5.87,29296.5
Canada,1993,Maize,64241,537.0,6.48,537.0,7.69,29296.5
Canada,1993,Maize,64241,537.0,8.11,537.0,6.48,29296.5
Canada,1993,Maize,64241,537.0,8.11,537.0,8.11,29296.5
Canada,1993,Maize,64241,537.0,8.11,537.0,4.52,29296.5
Canada,1993,Maize,64241,537.0,8.11,537.0,3.96,29296.5
Canada,1993,Maize,64241,537.0,8.11,537.0,5.87,29296.5
Canada,1993,Maize,64241,537.0,8.11,537.0,7.69,29296.5
Canada,1993,Maize,64241,537.0,4.52,537.0,6.48,29296.5
Canada,1993,Maize,64241,537.0,4.52,537.0,8.11,29296.5
Canada,1993,Maize,64241,537.0,4.52,537.0,4.52,29296.5
Canada,1993,Maize,64241,537.0,4.52,537.0,3.96,29296.5
Canada,1993,Maize,64241,537.0,4.52,537.0,5.87,29296.5
Canada,1993,Maize,64241,537.0,4.52,537.0,7.69,29296.5
Canada,1993,Maize,64241,537.0,3.96,537.0,6.48,29296.5
Canada,1993,Maize,64241,537.0,3.96,537.0,8.11,29296.5
Canada,1993,Maize,64241,537.0,3.96,537.0,4.52,29296.5
Canada,1993,Maize,64241,537.0,3.96,537.0,3.96,29296.5
Canada,1993,Maize,64241,537.0,3.96,537.0,5.87,29296.5
Canada,1993,Maize,64241,537.0,3.96,537.0,7.69,29296.5
Canada,1993,Maize,64241,537.0,5.87,537.0,6.48,29296.5
Canada,1993,Maize,64241,537.0,5.87,537.0,8.11,29296.5
Canada,1993,Maize,64241,537.0,5.87,537.0,4.52,29296.5
Canada,1993,Maize,64241,537.0,5.87,537.0,3.96,29296.5
Canada,1993,Maize,64241,537.0,5.87,537.0,5.87,29296.5
Canada,1993,Maize,64241,537.0,5.87,537.0,7.69,29296.5
Canada,1993,Maize,64241,537.0,7.69,537.0,6.48,29296.5
Canada,1993,Maize,64241,537.0,7.69,537.0,8.11,29296.5
Canada,1993,Maize,64241,537.0,7.69,537.0,4.52,29296.5
Canada,1993,Maize,64241,537.0,7.69,537.0,3.96,29296.5
Canada,1993,Maize,64241,537.0,7.69,537.0,5.87,29296.5
Canada,1993,Maize,64241,537.0,7.69,537.0,7.69,29296.5
Canada,1994,Maize,73748,537.0,6.52,537.0,6.52,29206.0
Canada,1994,Maize,73748,537.0,6.52,537.0,8.11,29206.0
Canada,1994,Maize,73748,537.0,6.52,537.0,4.72,29206.0
Canada,1994,Maize,73748,537.0,6.52,537.0,4.06,29206.0
Canada,1994,Maize,73748,537.0,6.52,537.0,5.95,29206.0
Canada,1994,Maize,73748,537.0,6.52,537.0,8.27,29206.0
Canada,1994,Maize,73748,537.0,8.11,537.0,6.52,29206.0
Canada,1994,Maize,73748,537.0,8.11,537.0,8.11,29206.0
Canada,1994,Maize,73748,537.0,8.11,537.0,4.72,29206.0
Canada,1994,Maize,73748,537.0,8.11,537.0,4.06,29206.0
Canada,1994,Maize,73748,537.0,8.11,537.0,5.95,29206.0
Canada,1994,Maize,73748,537.0,8.11,537.0,8.27,29206.0
Canada,1994,Maize,73748,537.0,4.72,537.0,6.52,29206.0
Canada,1994,Maize,73748,537.0,4.72,537.0,8.11,29206.0
Canada,1994,Maize,73748,537.0,4.72,537.0,4.72,29206.0
Canada,1994,Maize,73748,537.0,4.72,537.0,4.06,29206.0
Canada,1994,Maize,73748,537.0,4.72,537.0,5.95,29206.0
Canada,1994,Maize,73748,537.0,4.72,537.0,8.27,29206.0
Canada,1994,Maize,73748,537.0,4.06,537.0,6.52,29206.0
Canada,1994,Maize,73748,537.0,4.06,537.0,8.11,29206.0
Canada,1994,Maize,73748,537.0,4.06,537.0,4.72,29206.0
Canada,1994,Maize,73748,537.0,4.06,537.0,4.06,29206.0
Canada,1994,Maize,73748,537.0,4.06,537.0,5.95,29206.0
Canada,1994,Maize,73748,537.0,4.06,537.0,8.27,29206.0
Canada,1994,Maize,73748,537.0,5.95,537.0,6.52,29206.0
Canada,1994,Maize,73748,537.0,5.95,537.0,8.11,29206.0
Canada,1994,Maize,73748,537.0,5.95,537.0,4.72,29206.0
Canada,1994,Maize,73748,537.0,5.95,537.0,4.06,29206.0
Canada,1994,Maize,73748,537.0,5.95,537.0,5.95,29206.0
Canada,1994,Maize,73748,537.0,5.95,537.0,8.27,29206.0
Canada,1994,Maize,73748,537.0,8.27,537.0,6.52,29206.0
Canada,1994,Maize,73748,537.0,8.27,537.0,8.11,29206.0
Canada,1994,Maize,73748,537.0,8.27,537.0,4.72,29206.0
Canada,1994,Maize,73748,537.0,8.27,537.0,4.06,29206.0
Canada,1994,Maize,73748,537.0,8.27,537.0,5.95,29206.0
Canada,1994,Maize,73748,537.0,8.27,537.0,8.27,29206.0
Canada,1995,Maize,72528,537.0,7.19,537.0,7.19,32223.4
Canada,1995,Maize,72528,537.0,7.19,537.0,8.52,32223.4
Canada,1995,Maize,72528,537.0,7.19,537.0,5.47,32223.4
Canada,1995,Maize,72528,537.0,7.19,537.0,4.81,32223.4
Canada,1995,Maize,72528,537.0,7.19,537.0,6.38,32223.4
Canada,1995,Maize,72528,537.0,7.19,537.0,8.49,32223.4
Canada,1995,Maize,72528,537.0,8.52,537.0,7.19,32223.4
Canada,1995,Maize,72528,537.0,8.52,537.0,8.52,32223.4
Canada,1995,Maize,72528,537.0,8.52,537.0,5.47,32223.4
Canada,1995,Maize,72528,537.0,8.52,537.0,4.81,32223.4
Canada,1995,Maize,72528,537.0,8.52,537.0,6.38,32223.4
Canada,1995,Maize,72528,537.0,8.52,537.0,8.49,32223.4
Canada,1995,Maize,72528,537.0,5.47,537.0,7.19,32223.4
Canada,1995,Maize,72528,537.0,5.47,537.0,8.52,32223.4
Canada,1995,Maize,72528,537.0,5.47,537.0,5.47,32223.4
Canada,1995,Maize,72528,537.0,5.47,537.0,4.81,32223.4
Canada,1995,Maize,72528,537.0,5.47,537.0,6.38,32223.4
Canada,1995,Maize,72528,537.0,5.47,537.0,8.49,32223.4
Canada,1995,Maize,72528,537.0,4.81,537.0,7.19,32223.4
Canada,1995,Maize,72528,537.0,4.81,537.0,8.52,32223.4
Canada,1995,Maize,72528,537.0,4.81,537.0,5.47,32223.4
Canada,1995,Maize,72528,537.0,4.81,537.0,4.81,32223.4
Canada,1995,Maize,72528,537.0,4.81,537.0,6.38,32223.4
Canada,1995,Maize,72528,537.0,4.81,537.0,8.49,32223.4
Canada,1995,Maize,72528,537.0,6.38,537.0,7.19,32223.4
Canada,1995,Maize,72528,537.0,6.38,537.0,8.52,32223.4
Canada,1995,Maize,72528,537.0,6.38,537.0,5.47,32223.4
Canada,1995,Maize,72528,537.0,6.38,537.0,4.81,32223.4
Canada,1995,Maize,72528,537.0,6.38,537.0,6.38,32223.4
Canada,1995,Maize,72528,537.0,6.38,537.0,8.49,32223.4
Canada,1995,Maize,72528,537.0,8.49,537.0,7.19,32223.4
Canada,1995,Maize,72528,537.0,8.49,537.0,8.52,32223.4
Canada,1995,Maize,72528,537.0,8.49,537.0,5.47,32223.4
Canada,1995,Maize,72528,537.0,8.49,537.0,4.81,32223.4
Canada,1995,Maize,72528,537.0,8.49,537.0,6.38,32223.4
Canada,1995,Maize,72528,537.0,8.49,537.0,8.49,32223.4
Canada,1996,Maize,69141,537.0,6.88,537.0,6.88,35240.8
Canada,1996,Maize,69141,537.0,6.88,537.0,7.85,35240.8
Canada,1996,Maize,69141,537.0,6.88,537.0,5.25,35240.8
Canada,1996,Maize,69141,537.0,6.88,537.0,4.66,35240.8
Canada,1996,Maize,69141,537.0,6.88,537.0,5.81,35240.8
Canada,1996,Maize,69141,537.0,6.88,537.0,7.16,35240.8
Canada,1996,Maize,69141,537.0,7.85,537.0,6.88,35240.8
Canada,1996,Maize,69141,537.0,7.85,537.0,7.85,35240.8
Canada,1996,Maize,69141,537.0,7.85,537.0,5.25,35240.8
Canada,1996,Maize,69141,537.0,7.85,537.0,4.66,35240.8
Canada,1996,Maize,69141,537.0,7.85,537.0,5.81,35240.8
Canada,1996,Maize,69141,537.0,7.85,537.0,7.16,35240.8
Canada,1996,Maize,69141,537.0,5.25,537.0,6.88,35240.8
Canada,1996,Maize,69141,537.0,5.25,537.0,7.85,35240.8
Canada,1996,Maize,69141,537.0,5.25,537.0,5.25,35240.8
Canada,1996,Maize,69141,537.0,5.25,537.0,4.66,35240.8
Canada,1996,Maize,69141,537.0,5.25,537.0,5.81,35240.8
Canada,1996,Maize,69141,537.0,5.25,537.0,7.16,35240.8
Canada,1996,Maize,69141,537.0,4.66,537.0,6.88,35240.8
Canada,1996,Maize,69141,537.0,4.66,537.0,7.85,35240.8
Canada,1996,Maize,69141,537.0,4.66,537.0,5.25,35240.8
Canada,1996,Maize,69141,537.0,4.66,537.0,4.66,35240.8
Canada,1996,Maize,69141,537.0,4.66,537.0,5.81,35240.8
Canada,1996,Maize,69141,537.0,4.66,537.0,7.16,35240.8
Canada,1996,Maize,69141,537.0,5.81,537.0,6.88,35240.8
Canada,1996,Maize,69141,537.0,5.81,537.0,7.85,35240.8
Canada,1996,Maize,69141,537.0,5.81,537.0,5.25,35240.8
Canada,1996,Maize,69141,537.0,5.81,537.0,4.66,35240.8
Canada,1996,Maize,69141,537.0,5.81,537.0,5.81,35240.8
Canada,1996,Maize,69141,537.0,5.81,537.0,7.16,35240.8
Canada,1996,Maize,69141,537.0,7.16,537.0,6.88,35240.8
Canada,1996,Maize,69141,537.0,7.16,537.0,7.85,35240.8
Canada,1996,Maize,69141,537.0,7.16,537.0,5.25,35240.8
Canada,1996,Maize,69141,537.0,7.16,537.0,4.66,35240.8
Canada,1996,Maize,69141,537.0,7.16,537.0,5.81,35240.8
Canada,1996,Maize,69141,537.0,7.16,537.0,7.16,35240.8
Canada,1997,Maize,68702,537.0,6.72,537.0,6.72,38258.2
Canada,1997,Maize,68702,537.0,6.72,537.0,8.09,38258.2
Canada,1997,Maize,68702,537.0,6.72,537.0,4.54,38258.2
Canada,1997,Maize,68702,537.0,6.72,537.0,3.99,38258.2
Canada,1997,Maize,68702,537.0,6.72,537.0,6.0,38258.2
Canada,1997,Maize,68702,537.0,6.72,537.0,8.23,38258.2
Canada,1997,Maize,68702,537.0,8.09,537.0,6.72,38258.2
Canada,1997,Maize,68702,537.0,8.09,537.0,8.09,38258.2
Canada,1997,Maize,68702,537.0,8.09,537.0,4.54,38258.2
Canada,1997,Maize,68702,537.0,8.09,537.0,3.99,38258.2
Canada,1997,Maize,68702,537.0,8.09,537.0,6.0,38258.2
Canada,1997,Maize,68702,537.0,8.09,537.0,8.23,38258.2
Canada,1997,Maize,68702,537.0,4.54,537.0,6.72,38258.2
Canada,1997,Maize,68702,537.0,4.54,537.0,8.09,38258.2
Canada,1997,Maize,68702,537.0,4.54,537.0,4.54,38258.2
Canada,1997,Maize,68702,537.0,4.54,537.0,3.99,38258.2
Canada,1997,Maize,68702,537.0,4.54,537.0,6.0,38258.2
Canada,1997,Maize,68702,537.0,4.54,537.0,8.23,38258.2
Canada,1997,Maize,68702,537.0,3.99,537.0,6.72,38258.2
Canada,1997,Maize,68702,537.0,3.99,537.0,8.09,38258.2
Canada,1997,Maize,68702,537.0,3.99,537.0,4.54,38258.2
Canada,1997,Maize,68702,537.0,3.99,537.0,3.99,38258.2
Canada,1997,Maize,68702,537.0,3.99,537.0,6.0,38258.2
Canada,1997,Maize,68702,537.0,3.99,537.0,8.23,38258.2
Canada,1997,Maize,68702,537.0,6.0,537.0,6.72,38258.2
Canada,1997,Maize,68702,537.0,6.0,537.0,8.09,38258.2
Canada,1997,Maize,68702,537.0,6.0,537.0,4.54,38258.2
Canada,1997,Maize,68702,537.0,6.0,537.0,3.99,38258.2
Canada,1997,Maize,68702,537.0,6.0,537.0,6.0,38258.2
Canada,1997,Maize,68702,537.0,6.0,537.0,8.23,38258.2
Canada,1997,Maize,68702,537.0,8.23,537.0,6.72,38258.2
Canada,1997,Maize,68702,537.0,8.23,537.0,8.09,38258.2
Canada,1997,Maize,68702,537.0,8.23,537.0,4.54,38258.2
Canada,1997,Maize,68702,537.0,8.23,537.0,3.99,38258.2
Canada,1997,Maize,68702,537.0,8.23,537.0,6.0,38258.2
Canada,1997,Maize,68702,537.0,8.23,537.0,8.23,38258.2
Canada,1998,Maize,80054,537.0,9.01,537.0,9.01,41275.6
Canada,1998,Maize,80054,537.0,9.01,537.0,10.6,41275.6
Canada,1998,Maize,80054,537.0,9.01,537.0,7.0,41275.6
Canada,1998,Maize,80054,537.0,9.01,537.0,6.68,41275.6
Canada,1998,Maize,80054,537.0,9.01,537.0,8.54,41275.6
Canada,1998,Maize,80054,537.0,9.01,537.0,8.72,41275.6
Canada,1998,Maize,80054,537.0,10.6,537.0,9.01,41275.6
Canada,1998,Maize,80054,537.0,10.6,537.0,10.6,41275.6
Canada,1998,Maize,80054,537.0,10.6,537.0,7.0,41275.6
Canada,1998,Maize,80054,537.0,10.6,537.0,6.68,41275.6
Canada,1998,Maize,80054,537.0,10.6,537.0,8.54,41275.6
Canada,1998,Maize,80054,537.0,10.6,537.0,8.72,41275.6
Canada,1998,Maize,80054,537.0,7.0,537.0,9.01,41275.6
Canada,1998,Maize,80054,537.0,7.0,537.0,10.6,41275.6
Canada,1998,Maize,80054,537.0,7.0,537.0,7.0,41275.6
Canada,1998,Maize,80054,537.0,7.0,537.0,6.68,41275.6
Canada,1998,Maize,80054,537.0,7.0,537.0,8.54,41275.6
Canada,1998,Maize,80054,537.0,7.0,537.0,8.72,41275.6
Canada,1998,Maize,80054,537.0,6.68,537.0,9.01,41275.6
Canada,1998,Maize,80054,537.0,6.68,537.0,10.6,41275.6
Canada,1998,Maize,80054,537.0,6.68,537.0,7.0,41275.6
Canada,1998,Maize,80054,537.0,6.68,537.0,6.68,41275.6
Canada,1998,Maize,80054,537.0,6.68,537.0,8.54,41275.6
Canada,1998,Maize,80054,537.0,6.68,537.0,8.72,41275.6
Canada,1998,Maize,80054,537.0,8.54,537.0,9.01,41275.6
Canada,1998,Maize,80054,537.0,8.54,537.0,10.6,41275.6
Canada,1998,Maize,80054,537.0,8.54,537.0,7.0,41275.6
Canada,1998,Maize,80054,537.0,8.54,537.0,6.68,41275.6
Canada,1998,Maize,80054,537.0,8.54,537.0,8.54,41275.6
Canada,1998,Maize,80054,537.0,8.54,537.0,8.72,41275.6
Canada,1998,Maize,80054,537.0,8.72,537.0,9.01,41275.6
Canada,1998,Maize,80054,537.0,8.72,537.0,10.6,41275.6
Canada,1998,Maize,80054,537.0,8.72,537.0,7.0,41275.6
Canada,1998,Maize,80054,537.0,8.72,537.0,6.68,41275.6
Canada,1998,Maize,80054,537.0,8.72,537.0,8.54,41275.6
Canada,1998,Maize,80054,537.0,8.72,537.0,8.72,41275.6
Canada,1999,Maize,79747,537.0,8.29,537.0,8.29,44293.0
Canada,1999,Maize,79747,537.0,8.29,537.0,9.53,44293.0
Canada,1999,Maize,79747,537.0,8.29,537.0,6.71,44293.0
Canada,1999,Maize,79747,537.0,8.29,537.0,6.02,44293.0
Canada,1999,Maize,79747,537.0,8.29,537.0,7.75,44293.0
Canada,1999,Maize,79747,537.0,8.29,537.0,7.69,44293.0
Canada,1999,Maize,79747,537.0,9.53,537.0,8.29,44293.0
Canada,1999,Maize,79747,537.0,9.53,537.0,9.53,44293.0
Canada,1999,Maize,79747,537.0,9.53,537.0,6.71,44293.0
Canada,1999,Maize,79747,537.0,9.53,537.0,6.02,44293.0
Canada,1999,Maize,79747,537.0,9.53,537.0,7.75,44293.0
Canada,1999,Maize,79747,537.0,9.53,537.0,7.69,44293.0
Canada,1999,Maize,79747,537.0,6.71,537.0,8.29,44293.0
Canada,1999,Maize,79747,537.0,6.71,537.0,9.53,44293.0
Canada,1999,Maize,79747,537.0,6.71,537.0,6.71,44293.0
Canada,1999,Maize,79747,537.0,6.71,537.0,6.02,44293.0
Canada,1999,Maize,79747,537.0,6.71,537.0,7.75,44293.0
Canada,1999,Maize,79747,537.0,6.71,537.0,7.69,44293.0
Canada,1999,Maize,79747,537.0,6.02,537.0,8.29,44293.0
Canada,1999,Maize,79747,537.0,6.02,537.0,9.53,44293.0
Canada,1999,Maize,79747,537.0,6.02,537.0,6.71,44293.0
Canada,1999,Maize,79747,537.0,6.02,537.0,6.02,44293.0
Canada,1999,Maize,79747,537.0,6.02,537.0,7.75,44293.0
Canada,1999,Maize,79747,537.0,6.02,537.0,7.69,44293.0
Canada,1999,Maize,79747,537.0,7.75,537.0,8.29,44293.0
Canada,1999,Maize,79747,537.0,7.75,537.0,9.53,44293.0
Canada,1999,Maize,79747,537.0,7.75,537.0,6.71,44293.0
Canada,1999,Maize,79747,537.0,7.75,537.0,6.02,44293.0
Canada,1999,Maize,79747,537.0,7.75,537.0,7.75,44293.0
Canada,1999,Maize,79747,537.0,7.75,537.0,7.69,44293.0
Canada,1999,Maize,79747,537.0,7.69,537.0,8.29,44293.0
Canada,1999,Maize,79747,537.0,7.69,537.0,9.53,44293.0
Canada,1999,Maize,79747,537.0,7.69,537.0,6.71,44293.0
Canada,1999,Maize,79747,537.0,7.69,537.0,6.02,44293.0
Canada,1999,Maize,79747,537.0,7.69,537.0,7.75,44293.0
Canada,1999,Maize,79747,537.0,7.69,537.0,7.69,44293.0
Canada,2000,Maize,62844,537.0,6.93,537.0,6.93,39667.0
Canada,2000,Maize,62844,537.0,6.93,537.0,8.67,39667.0
Canada,2000,Maize,62844,537.0,6.93,537.0,5.14,39667.0
Canada,2000,Maize,62844,537.0,6.93,537.0,4.61,39667.0
Canada,2000,Maize,62844,537.0,6.93,537.0,6.67,39667.0
Canada,2000,Maize,62844,537.0,6.93,537.0,7.63,39667.0
Canada,2000,Maize,62844,537.0,8.67,537.0,6.93,39667.0
Canada,2000,Maize,62844,537.0,8.67,537.0,8.67,39667.0
Canada,2000,Maize,62844,537.0,8.67,537.0,5.14,39667.0
Canada,2000,Maize,62844,537.0,8.67,537.0,4.61,39667.0
Canada,2000,Maize,62844,537.0,8.67,537.0,6.67,39667.0
Canada,2000,Maize,62844,537.0,8.67,537.0,7.63,39667.0
Canada,2000,Maize,62844,537.0,5.14,537.0,6.93,39667.0
Canada,2000,Maize,62844,537.0,5.14,537.0,8.67,39667.0
Canada,2000,Maize,62844,537.0,5.14,537.0,5.14,39667.0
Canada,2000,Maize,62844,537.0,5.14,537.0,4.61,39667.0
Canada,2000,Maize,62844,537.0,5.14,537.0,6.67,39667.0
Canada,2000,Maize,62844,537.0,5.14,537.0,7.63,39667.0
Canada,2000,Maize,62844,537.0,4.61,537.0,6.93,39667.0
Canada,2000,Maize,62844,537.0,4.61,537.0,8.67,39667.0
Canada,2000,Maize,62844,537.0,4.61,537.0,5.14,39667.0
Canada,2000,Maize,62844,537.0,4.61,537.0,4.61,39667.0
Canada,2000,Maize,62844,537.0,4.61,537.0,6.67,39667.0
Canada,2000,Maize,62844,537.0,4.61,537.0,7.63,39667.0
Canada,2000,Maize,62844,537.0,6.67,537.0,6.93,39667.0
Canada,2000,Maize,62844,537.0,6.67,537.0,8.67,39667.0
Canada,2000,Maize,62844,537.0,6.67,537.0,5.14,39667.0
Canada,2000,Maize,62844,537.0,6.67,537.0,4.61,39667.0
Canada,2000,Maize,62844,537.0,6.67,537.0,6.67,39667.0
Canada,2000,Maize,62844,537.0,6.67,537.0,7.63,39667.0
Canada,2000,Maize,62844,537.0,7.63,537.0,6.93,39667.0
Canada,2000,Maize,62844,537.0,7.63,537.0,8.67,39667.0
Canada,2000,Maize,62844,537.0,7.63,537.0,5.14,39667.0
Canada,2000,Maize,62844,537.0,7.63,537.0,4.61,39667.0
Canada,2000,Maize,62844,537.0,7.63,537.0,6.67,39667.0
Canada,2000,Maize,62844,537.0,7.63,537.0,7.63,39667.0
Canada,2001,Maize,66187,537.0,8.47,537.0,8.47,38456.0
Canada,2001,Maize,66187,537.0,8.47,537.0,9.63,38456.0
Canada,2001,Maize,66187,537.0,8.47,537.0,6.46,38456.0
Canada,2001,Maize,66187,537.0,8.47,537.0,6.01,38456.0
Canada,2001,Maize,66187,537.0,8.47,537.0,7.76,38456.0
Canada,2001,Maize,66187,537.0,8.47,537.0,7.77,38456.0
Canada,2001,Maize,66187,537.0,9.63,537.0,8.47,38456.0
Canada,2001,Maize,66187,537.0,9.63,537.0,9.63,38456.0
Canada,2001,Maize,66187,537.0,9.63,537.0,6.46,38456.0
Canada,2001,Maize,66187,537.0,9.63,537.0,6.01,38456.0
Canada,2001,Maize,66187,537.0,9.63,537.0,7.76,38456.0
Canada,2001,Maize,66187,537.0,9.63,537.0,7.77,38456.0
Canada,2001,Maize,66187,537.0,6.46,537.0,8.47,38456.0
Canada,2001,Maize,66187,537.0,6.46,537.0,9.63,38456.0
Canada,2001,Maize,66187,537.0,6.46,537.0,6.46,38456.0
